ID,Age,Education,Marital_Status,Income,Spending,Dt_Customer,Recency,Date_of_Last_Purchase,Customer_Tenure,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold,Cluster_x,Cluster_y
9855,62,Postgraduate,Alone,62000,1020,25-08-2013,25,09-09-2014,12.66666667,Has child,1 child,899,0,101,0,0,20,High Potential,High Potential
4088,52,Postgraduate,In couple,31497,155,06-12-2012,22,12-09-2014,21.5,Has child,1 child,108,1,28,13,1,4,Leaky Bucket,Leaky Bucket
5231,40,Undergraduate,In couple,45894,51,27-02-2014,15,19-09-2014,6.8,Has child,2 children,27,2,7,0,2,13,Need Attention,Need Attention
590,44,Postgraduate,Alone,78579,1812,22-12-2012,35,30-08-2014,20.53333333,No child,No child,816,66,549,216,66,99,Stars,Stars
8732,45,Postgraduate,Alone,67369,1461,17-11-2012,81,15-07-2014,20.16666667,Has child,1 child,1298,0,70,37,14,42,Stars,Stars
2315,54,Postgraduate,Alone,58401,96,20-04-2014,55,10-08-2014,3.733333333,Has child,1 child,10,0,11,17,29,29,Need Attention,Need Attention
3515,62,Postgraduate,Alone,62307,160,17-02-2014,94,02-07-2014,4.5,Has child,1 child,87,13,34,10,6,10,Need Attention,Need Attention
2245,45,Postgraduate,In couple,43641,139,22-04-2013,50,15-08-2014,16,Has child,2 children,57,2,51,4,2,23,Leaky Bucket,Leaky Bucket
6283,46,Postgraduate,Alone,63841,908,21-04-2013,64,01-08-2014,15.56666667,Has child,1 child,635,15,100,20,7,131,Stars,Stars
2246,49,Undergraduate,In couple,46891,183,01-09-2013,91,05-07-2014,10.23333333,Has child,1 child,43,12,23,29,15,61,Need Attention,Need Attention
6606,45,Postgraduate,In couple,70091,1161,31-03-2013,11,23-09-2014,18.03333333,Has child,1 child,964,34,137,15,0,11,Stars,Stars
5545,42,Postgraduate,In couple,78075,988,05-04-2014,72,24-07-2014,3.666666667,No child,No child,572,8,259,34,35,80,High Potential,High Potential
7342,53,Undergraduate,Alone,59184,1072,09-09-2012,6,28-09-2014,24.96666667,Has child,1 child,341,142,113,259,151,66,Stars,Stars
837,37,Postgraduate,In couple,54809,174,11-09-2013,0,04-10-2014,12.93333333,Has child,2 children,63,6,57,13,13,22,Need Attention,Need Attention
9500,55,Postgraduate,In couple,58113,758,25-01-2013,66,30-07-2014,18.36666667,Has child,1 child,221,104,169,102,78,84,Stars,Stars
3602,56,Postgraduate,In couple,51412,195,31-12-2013,42,23-08-2014,7.833333333,Has child,1 child,140,3,29,4,5,14,Need Attention,Need Attention
234,35,Postgraduate,Alone,15287,31,10-10-2012,60,05-08-2014,22.13333333,Has child,1 child,1,2,8,4,3,13,Leaky Bucket,Leaky Bucket
2995,57,Postgraduate,In couple,66636,1084,17-08-2013,64,01-08-2014,11.63333333,No child,No child,291,10,689,84,10,0,High Potential,High Potential
1118,58,Postgraduate,In couple,50965,685,20-02-2013,87,09-07-2014,16.8,Has child,1 child,544,13,85,8,6,29,Stars,Stars
7789,49,Postgraduate,In couple,84618,1672,22-11-2013,96,30-06-2014,7.333333333,No child,No child,684,100,801,21,66,0,High Potential,High Potential
3068,24,Postgraduate,In couple,18351,43,29-10-2013,1,03-10-2014,11.3,No child,No child,1,12,9,0,14,7,Need Attention,Need Attention
8955,57,Postgraduate,In couple,40451,49,16-02-2014,54,11-08-2014,5.866666667,Has child,2 children,35,0,4,0,0,10,Need Attention,Need Attention
945,49,Postgraduate,In couple,36317,133,22-05-2013,53,12-08-2014,14.9,Has child,1 child,87,3,25,3,2,13,Leaky Bucket,Leaky Bucket
5644,57,Postgraduate,In couple,42213,363,12-10-2013,96,30-06-2014,8.7,Has child,1 child,309,3,24,4,3,20,Need Attention,Need Attention
7192,59,Postgraduate,In couple,65748,545,15-04-2013,58,07-08-2014,15.96666667,Has child,1 child,172,73,93,95,78,34,Stars,Stars
2324,42,Postgraduate,In couple,77044,1065,27-10-2013,12,22-09-2014,11,Has child,1 child,625,38,242,50,34,76,High Potential,High Potential
697,45,Postgraduate,In couple,74918,2047,12-03-2013,78,18-07-2014,16.43333333,No child,No child,972,59,913,25,19,59,Stars,Stars
3439,42,Postgraduate,In couple,56721,296,31-10-2012,64,01-08-2014,21.3,Has child,2 children,157,6,39,6,13,75,Leaky Bucket,Leaky Bucket
1506,39,Postgraduate,Alone,42160,140,28-06-2013,26,08-09-2014,14.56666667,Has child,2 children,48,9,45,3,15,20,Leaky Bucket,Leaky Bucket
232,49,Postgraduate,Alone,61559,530,17-07-2013,8,26-09-2014,14.53333333,Has child,1 child,279,83,88,32,14,34,Stars,Stars
8876,51,Postgraduate,In couple,33629,152,08-08-2012,49,16-08-2014,24.6,Has child,2 children,132,0,16,0,0,4,Leaky Bucket,Leaky Bucket
4500,23,Postgraduate,In couple,68682,1598,06-10-2013,56,09-08-2014,10.23333333,No child,No child,919,0,505,99,30,45,High Potential,High Potential
9739,51,Postgraduate,Alone,34377,114,19-01-2013,55,10-08-2014,18.93333333,Has child,1 child,62,0,22,3,1,26,Leaky Bucket,Leaky Bucket
10395,28,Undergraduate,Alone,8940,101,22-08-2012,25,09-09-2014,24.93333333,Has child,1 child,1,45,3,4,6,42,Leaky Bucket,Leaky Bucket
1176,41,Postgraduate,In couple,26228,25,22-09-2013,50,15-08-2014,10.9,Has child,1 child,2,6,4,3,1,9,Need Attention,Need Attention
1627,57,Undergraduate,Alone,77297,789,26-01-2013,84,12-07-2014,17.73333333,No child,No child,408,61,109,48,122,41,Stars,Stars
938,33,Postgraduate,In couple,40211,87,30-07-2013,30,04-09-2014,13.36666667,Has child,2 children,51,1,7,2,1,25,Need Attention,Need Attention
2740,56,Postgraduate,Alone,33438,90,22-09-2013,81,15-07-2014,9.866666667,Has child,2 children,62,1,16,3,2,6,Need Attention,Need Attention
257,55,Postgraduate,In couple,75032,1215,28-04-2013,74,22-07-2014,15,Has child,1 child,952,12,180,47,12,12,Stars,Stars
4058,59,Postgraduate,Alone,61284,811,12-10-2013,76,20-07-2014,9.366666667,No child,No child,618,15,106,20,7,45,High Potential,High Potential
7736,28,Postgraduate,In couple,22518,61,22-10-2012,36,29-08-2014,22.53333333,Has child,1 child,11,7,12,2,2,27,Leaky Bucket,Leaky Bucket
8210,39,Postgraduate,In couple,54730,405,15-08-2013,64,01-08-2014,11.7,Has child,1 child,318,3,17,4,7,56,Need Attention,Need Attention
833,59,Postgraduate,In couple,38452,72,30-03-2014,62,03-08-2014,4.2,Has child,2 children,56,0,14,0,0,2,Need Attention,Need Attention
6230,43,Postgraduate,Alone,44421,189,15-02-2013,53,12-08-2014,18.1,Has child,2 children,110,5,59,7,1,7,Leaky Bucket,Leaky Bucket
7325,28,Postgraduate,In couple,38197,40,29-06-2013,86,10-07-2014,12.53333333,Has child,1 child,23,0,11,2,1,3,Need Attention,Need Attention
1307,36,Postgraduate,Alone,41986,63,09-02-2014,15,19-09-2014,7.4,Has child,1 child,27,5,8,8,3,12,Need Attention,Need Attention
1502,31,Postgraduate,In couple,28427,52,21-03-2013,67,29-07-2014,16.5,Has child,1 child,18,3,19,3,3,6,Leaky Bucket,Leaky Bucket
6211,38,Postgraduate,In couple,37395,39,02-05-2014,47,18-08-2014,3.6,Has child,1 child,18,0,9,0,1,11,Need Attention,Need Attention
843,43,Postgraduate,In couple,64722,805,26-05-2014,47,18-08-2014,2.8,Has child,1 child,303,0,280,60,147,15,High Potential,High Potential
4174,58,Postgraduate,In couple,55249,130,17-04-2014,81,15-07-2014,2.966666667,Has child,1 child,97,1,19,2,0,11,Need Attention,Need Attention
9757,42,Postgraduate,In couple,84906,1631,04-10-2013,98,28-06-2014,8.9,No child,No child,997,15,414,99,30,76,High Potential,High Potential
6918,25,Postgraduate,In couple,28691,34,04-07-2013,56,09-08-2014,13.36666667,Has child,1 child,5,4,13,8,0,4,Leaky Bucket,Leaky Bucket
286,62,Postgraduate,Alone,44213,152,29-11-2013,48,17-08-2014,8.7,Has child,2 children,95,11,35,0,4,7,Need Attention,Need Attention
11086,30,Undergraduate,Alone,25707,21,18-01-2014,18,16-09-2014,8.033333333,Has child,1 child,1,6,2,3,6,3,Need Attention,Need Attention
1921,47,Postgraduate,In couple,59062,71,03-10-2013,74,22-07-2014,9.733333333,Has child,3 children,46,1,12,3,0,9,Need Attention,Need Attention
4138,52,Postgraduate,Alone,76624,899,24-05-2014,68,28-07-2014,2.166666667,Has child,1 child,411,106,147,54,115,66,High Potential,High Potential
7718,67,Postgraduate,In couple,66000,711,20-04-2014,36,29-08-2014,4.366666667,No child,No child,244,51,270,101,0,45,High Potential,High Potential
1291,36,Postgraduate,In couple,27683,351,04-08-2012,90,06-07-2014,23.36666667,Has child,1 child,152,9,121,12,12,45,Leaky Bucket,Leaky Bucket
6862,43,Postgraduate,Alone,1730,8,18-05-2014,65,31-07-2014,2.466666667,No child,No child,1,1,3,1,1,1,Need Attention,Need Attention
4136,22,Undergraduate,Alone,7500,119,03-12-2012,63,02-08-2014,20.23333333,Has child,1 child,10,17,18,8,26,40,Leaky Bucket,Leaky Bucket
803,46,Postgraduate,In couple,40521,21,05-04-2013,82,14-07-2014,15.5,Has child,2 children,12,0,5,0,0,4,Leaky Bucket,Leaky Bucket
4298,41,Postgraduate,In couple,20427,10,24-03-2014,63,02-08-2014,4.366666667,Has child,1 child,5,0,4,0,0,1,Need Attention,Need Attention
10833,39,Postgraduate,In couple,65106,973,24-05-2014,55,10-08-2014,2.6,Has child,1 child,790,19,133,12,0,19,High Potential,High Potential
9606,49,Postgraduate,In couple,69969,1536,27-08-2013,64,01-08-2014,11.3,No child,No child,882,29,514,38,29,44,High Potential,High Potential
8534,62,Postgraduate,In couple,67433,992,16-07-2013,51,14-08-2014,13.13333333,Has child,2 children,615,28,259,12,48,30,High Potential,High Potential
5153,47,Postgraduate,In couple,77766,1529,22-02-2013,97,29-06-2014,16.4,Has child,1 child,1004,59,265,115,59,27,Stars,Stars
961,42,Postgraduate,In couple,74716,860,12-09-2013,92,04-07-2014,9.833333333,Has child,1 child,133,27,421,13,195,71,High Potential,High Potential
5011,51,Postgraduate,Alone,68118,928,18-10-2013,51,14-08-2014,10,Has child,1 child,595,23,123,10,23,154,High Potential,High Potential
6653,44,Postgraduate,In couple,55158,418,30-07-2012,72,24-07-2014,24.13333333,Has child,2 children,293,0,87,4,11,23,Leaky Bucket,Leaky Bucket
9094,59,Undergraduate,In couple,62972,587,03-08-2012,39,26-08-2014,25.1,Has child,1 child,313,15,47,20,0,192,Stars,Stars
810,39,Postgraduate,In couple,74190,641,12-05-2014,49,16-08-2014,3.2,Has child,1 child,151,81,86,168,91,64,High Potential,High Potential
5493,38,Postgraduate,In couple,39356,23,19-03-2014,21,13-09-2014,5.933333333,Has child,2 children,15,0,2,0,0,6,Need Attention,Need Attention
2147,45,Postgraduate,In couple,76653,2279,16-08-2013,91,05-07-2014,10.76666667,No child,No child,736,63,946,219,189,126,High Potential,High Potential
5107,41,Postgraduate,Alone,35860,49,19-05-2014,37,28-08-2014,3.366666667,Has child,2 children,15,0,8,4,2,20,Need Attention,Need Attention
3979,31,Postgraduate,Alone,90687,1779,22-05-2013,98,28-06-2014,13.4,No child,No child,982,17,672,23,34,51,Stars,Stars
6049,32,Postgraduate,In couple,73450,1804,05-12-2013,85,11-07-2014,7.266666667,No child,No child,1142,51,415,90,69,37,High Potential,High Potential
8147,54,Postgraduate,In couple,31454,48,06-07-2013,40,25-08-2014,13.83333333,Has child,2 children,28,0,11,0,0,9,Leaky Bucket,Leaky Bucket
1857,62,Postgraduate,Alone,47139,83,06-03-2014,2,02-10-2014,7,Has child,2 children,46,0,12,0,2,23,Need Attention,Need Attention
3910,39,Postgraduate,Alone,83829,1862,08-10-2013,78,18-07-2014,9.433333333,No child,No child,897,161,430,186,161,27,High Potential,High Potential
5207,51,Postgraduate,In couple,53378,793,24-09-2012,41,24-08-2014,23.3,Has child,2 children,489,6,152,8,6,132,Stars,Stars
11114,44,Postgraduate,In couple,19656,84,08-02-2013,94,02-07-2014,16.96666667,Has child,1 child,25,4,9,6,8,32,Leaky Bucket,Leaky Bucket
5429,66,Postgraduate,In couple,45579,183,20-08-2013,10,24-09-2014,13.33333333,Has child,1 child,145,1,33,2,1,1,Need Attention,Need Attention
9400,56,Undergraduate,Alone,85485,1383,21-06-2014,73,23-07-2014,1.066666667,No child,No child,630,26,611,44,18,54,High Potential,High Potential
1740,70,Postgraduate,In couple,55956,999,07-04-2014,22,12-09-2014,5.266666667,No child,No child,760,38,104,50,9,38,High Potential,High Potential
7488,51,Postgraduate,Alone,64191,825,22-01-2013,30,04-09-2014,19.66666667,Has child,1 child,420,15,186,151,38,15,Stars,Stars
195,42,Postgraduate,Alone,38808,246,26-08-2012,21,13-09-2014,24.93333333,Has child,1 child,125,17,52,3,19,30,Leaky Bucket,Leaky Bucket
635,48,Postgraduate,In couple,57183,610,19-03-2013,51,14-08-2014,17.1,Has child,2 children,464,5,64,7,0,70,Stars,Stars
7527,46,Postgraduate,Alone,23748,76,21-11-2012,97,29-06-2014,19.5,Has child,1 child,6,6,29,12,15,8,Leaky Bucket,Leaky Bucket
10319,43,Postgraduate,In couple,66303,1286,26-02-2013,56,09-08-2014,17.63333333,Has child,1 child,1090,12,96,16,12,60,Stars,Stars
2296,39,Postgraduate,In couple,37368,30,16-12-2013,4,30-09-2014,9.6,Has child,1 child,3,2,11,2,2,10,Need Attention,Need Attention
10637,50,Postgraduate,In couple,40800,99,01-01-2013,77,19-07-2014,18.8,Has child,3 children,24,0,27,8,30,10,Leaky Bucket,Leaky Bucket
2931,36,Postgraduate,Alone,71847,1192,21-09-2012,95,01-07-2014,21.6,No child,No child,737,21,106,55,63,210,Stars,Stars
907,39,Postgraduate,In couple,46149,362,29-11-2013,36,29-08-2014,9.1,Has child,1 child,254,6,71,4,0,27,Need Attention,Need Attention
3698,31,Postgraduate,In couple,78687,2130,09-08-2012,13,21-09-2014,25.76666667,No child,No child,817,185,687,145,55,241,Stars,Stars
9516,43,Undergraduate,Alone,49118,1229,18-08-2012,90,06-07-2014,22.9,No child,No child,620,54,239,99,98,119,Stars,Stars
679,57,Postgraduate,In couple,37633,38,20-09-2012,49,16-08-2014,23.16666667,Has child,2 children,13,4,20,0,0,1,Leaky Bucket,Leaky Bucket
7384,63,Postgraduate,In couple,39767,485,21-07-2013,18,16-09-2014,14.06666667,No child,No child,113,61,204,34,26,47,Leaky Bucket,Leaky Bucket
5043,63,Undergraduate,In couple,26997,434,05-11-2012,89,07-07-2014,20.3,No child,No child,7,23,78,133,49,144,Leaky Bucket,Leaky Bucket
5267,44,Postgraduate,Alone,33986,44,14-03-2013,43,22-08-2014,17.53333333,Has child,1 child,16,2,18,2,1,5,Leaky Bucket,Leaky Bucket
339,42,Postgraduate,In couple,57091,496,23-11-2012,82,14-07-2014,19.93333333,Has child,1 child,462,0,24,6,0,4,Leaky Bucket,Leaky Bucket
2516,45,Undergraduate,In couple,46831,78,08-06-2013,84,12-07-2014,13.3,Has child,2 children,22,2,10,6,4,34,Need Attention,Need Attention
9010,42,Postgraduate,In couple,83151,2346,10-02-2013,80,16-07-2014,17.36666667,No child,No child,968,147,842,137,42,210,Stars,Stars
378,43,Postgraduate,In couple,52531,794,30-12-2012,68,28-07-2014,19.16666667,No child,No child,283,112,151,51,72,125,Stars,Stars
4808,58,Postgraduate,In couple,15759,17,05-09-2013,12,22-09-2014,12.73333333,No child,No child,1,2,5,6,0,3,Leaky Bucket,Leaky Bucket
5068,43,Postgraduate,Alone,22804,26,31-07-2013,75,21-07-2014,11.83333333,Has child,1 child,14,1,7,2,1,1,Need Attention,Need Attention
7628,41,Undergraduate,In couple,43050,76,18-03-2014,10,24-09-2014,6.333333333,Has child,1 child,30,5,24,6,3,8,Need Attention,Need Attention
7128,37,Postgraduate,Alone,42997,15,07-12-2013,91,05-07-2014,7,Has child,2 children,4,0,5,0,1,5,Need Attention,Need Attention
2811,51,Postgraduate,Alone,48918,62,12-04-2014,21,13-09-2014,5.133333333,Has child,2 children,52,0,9,0,0,1,Need Attention,Need Attention
3551,60,Postgraduate,In couple,60033,198,29-03-2014,28,06-09-2014,5.366666667,Has child,1 child,62,1,57,19,11,48,Need Attention,Need Attention
1663,36,Postgraduate,In couple,34043,49,25-10-2013,97,29-06-2014,8.233333333,Has child,1 child,20,2,14,3,0,10,Need Attention,Need Attention
5543,48,Postgraduate,In couple,57811,802,24-06-2013,49,16-08-2014,13.93333333,Has child,1 child,545,7,114,37,21,78,Stars,Stars
1577,68,Postgraduate,In couple,78569,1736,19-02-2014,14,20-09-2014,7.1,No child,No child,558,79,622,207,175,95,High Potential,High Potential
10641,36,Postgraduate,Alone,7500,57,27-12-2012,5,29-09-2014,21.36666667,Has child,2 children,6,5,4,13,4,25,Leaky Bucket,Leaky Bucket
5336,43,Postgraduate,In couple,157733,59,04-06-2013,37,28-08-2014,15,Has child,1 child,39,1,9,2,0,8,High Potential,High Potential
6024,61,Postgraduate,In couple,94384,2302,04-03-2013,62,03-08-2014,17.23333333,No child,No child,1111,24,790,160,45,172,Stars,Stars
1878,29,Undergraduate,In couple,23148,37,18-02-2014,83,13-07-2014,4.833333333,No child,No child,4,6,8,6,3,10,Need Attention,Need Attention
3099,44,Postgraduate,Alone,44267,310,25-02-2013,48,17-08-2014,17.93333333,Has child,2 children,183,5,65,3,5,49,Leaky Bucket,Leaky Bucket
6055,35,Postgraduate,In couple,71626,1305,01-11-2012,94,02-07-2014,20.26666667,No child,No child,546,72,376,94,145,72,Stars,Stars
5841,48,Postgraduate,In couple,60894,832,28-06-2013,61,04-08-2014,13.4,Has child,1 child,606,7,155,10,0,54,High Potential,High Potential
3972,38,Postgraduate,In couple,50200,401,03-04-2013,70,26-07-2014,15.96666667,Has child,2 children,266,6,51,8,6,64,Leaky Bucket,Leaky Bucket
4394,49,Postgraduate,In couple,81051,1501,23-05-2014,43,22-08-2014,3.033333333,No child,No child,1142,29,249,38,29,14,High Potential,High Potential
5758,32,Postgraduate,In couple,65169,1189,14-01-2014,23,11-09-2014,8,No child,No child,1074,0,69,0,0,46,High Potential,High Potential
6658,42,Postgraduate,In couple,59868,1194,22-07-2013,37,28-08-2014,13.4,Has child,1 child,771,51,154,54,10,154,Stars,Stars
4603,54,Postgraduate,In couple,65695,656,31-01-2014,50,15-08-2014,6.533333333,Has child,1 child,371,32,189,0,58,6,High Potential,High Potential
8427,58,Postgraduate,Alone,64857,1540,23-11-2012,78,18-07-2014,20.06666667,No child,No child,556,14,717,210,0,43,Stars,Stars
10260,49,Postgraduate,In couple,45143,311,26-08-2013,74,22-07-2014,11,Has child,1 child,202,5,74,11,5,14,Need Attention,Need Attention
7143,59,Undergraduate,In couple,74805,820,06-11-2013,14,20-09-2014,10.6,Has child,1 child,209,162,209,41,162,37,High Potential,High Potential
8789,25,Undergraduate,In couple,59060,274,11-01-2014,77,19-07-2014,6.3,Has child,1 child,35,40,111,36,40,12,Need Attention,Need Attention
6197,52,Postgraduate,Alone,27238,57,20-04-2013,39,26-08-2014,16.43333333,Has child,2 children,37,0,17,0,0,3,Leaky Bucket,Leaky Bucket
4554,49,Postgraduate,In couple,47009,448,01-10-2013,89,07-07-2014,9.3,Has child,1 child,171,45,73,59,10,90,Need Attention,Need Attention
4937,41,Undergraduate,In couple,46094,44,10-06-2014,62,03-08-2014,1.8,Has child,2 children,12,2,20,3,2,5,Need Attention,Need Attention
1920,42,Postgraduate,In couple,40321,102,29-07-2013,59,06-08-2014,12.43333333,Has child,2 children,44,4,21,6,0,27,Need Attention,Need Attention
8749,30,Postgraduate,In couple,37235,61,01-02-2014,68,28-07-2014,5.9,Has child,1 child,20,2,9,4,6,20,Need Attention,Need Attention
1650,54,Postgraduate,In couple,81843,1643,22-04-2013,13,21-09-2014,17.23333333,No child,No child,779,86,537,34,69,138,Stars,Stars
10377,56,Postgraduate,In couple,46692,397,06-06-2013,37,28-08-2014,14.93333333,Has child,1 child,170,6,97,24,12,88,Leaky Bucket,Leaky Bucket
9206,46,Postgraduate,In couple,77382,1121,07-01-2014,36,29-08-2014,7.8,Has child,1 child,491,48,231,112,105,134,High Potential,High Potential
10971,37,Postgraduate,Alone,37774,473,03-09-2012,28,06-09-2014,24.43333333,Has child,2 children,173,8,107,7,2,176,Leaky Bucket,Leaky Bucket
6398,40,Undergraduate,In couple,18393,50,29-03-2014,2,02-10-2014,6.233333333,Has child,1 child,7,10,13,16,0,4,Need Attention,Need Attention
9212,52,Postgraduate,In couple,72828,1678,14-02-2013,17,17-09-2014,19.33333333,Has child,1 child,1205,0,235,19,14,205,Stars,Stars
7937,32,Postgraduate,In couple,24711,58,18-04-2014,86,10-07-2014,2.766666667,No child,No child,10,7,25,6,3,7,Need Attention,Need Attention
839,39,Postgraduate,In couple,45503,170,25-09-2013,54,11-08-2014,10.66666667,Has child,1 child,97,4,44,6,1,18,Need Attention,Need Attention
4246,32,Postgraduate,Alone,6560,373,12-12-2013,2,02-10-2014,9.8,No child,No child,67,11,26,4,3,262,Need Attention,Need Attention
158,69,Postgraduate,In couple,71604,1196,17-11-2013,3,01-10-2014,10.6,No child,No child,345,53,528,98,75,97,High Potential,High Potential
4832,35,Postgraduate,In couple,27244,101,07-03-2014,84,12-07-2014,4.233333333,Has child,1 child,6,5,17,3,24,46,Need Attention,Need Attention
5621,45,Postgraduate,In couple,48752,316,12-12-2012,8,26-09-2014,21.76666667,Has child,2 children,73,57,100,71,15,0,Leaky Bucket,Leaky Bucket
